faculty_id,faculty_name,publication_id,verification_status,match_method,source_name
RVCE-CSE-002,Ashok Kumar A R,W4403124150,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-023,Pratiba D,W4246236388,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-024,Praveena T,W7154109932,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W4417509059,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W4417508910,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W4391098258,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W4285505561,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W4200309884,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W2802357108,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-025,Priyanka R,W1515862416,OpenAlex author match; name score 0.91,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W7125983886,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W7154890702,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W7129549965,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W7119904401,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W7160317241,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W7171975788,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4413637747,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4414051581,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4417509085,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4400911133,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4401387006,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4389428832,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4225948849,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4226158922,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4285266369,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W3185342645,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W3209422027,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4236001135,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4234078524,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W3080241881,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4241789948,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W4235630789,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W3010779850,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2921475371,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2943873397,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2895921197,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2803551548,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2914003743,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2899439579,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W3115269373,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2620498484,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2591561250,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2888910509,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2743114338,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2564035955,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2561454478,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2416699615,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2344384003,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2305454765,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W1561704778,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W1552200170,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2534343844,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2078161297,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2626773847,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W1979768461,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2152711758,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2184016349,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2042073935,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2185374180,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2314060426,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2321244041,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2108472590,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2735249251,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2160495355,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2144159587,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-026,Rajashree Shettar,W2149700961,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W7155878151,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W7168021822,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W7154109932,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4408400033,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4412404562,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4408442628,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4409103019,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4407198520,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4405975282,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4405975446,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4407214019,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4383502124,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4286447586,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3174638733,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3199256727,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4200372362,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3197012122,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3172152015,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W4231196958,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3204838254,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3120626109,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3023839894,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W2912749559,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W3113173283,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W1914828211,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W2100412846,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W2343527443,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W2332020398,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-027,Ramakanth Kumar P,W2186226549,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-030,Sharvani G S,W4361731931,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-030,Sharvani G S,W4285792874,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4405975683,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4405975060,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4408862849,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4362571209,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4316659952,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4283076307,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W4312275684,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W3120761804,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-031,Shobha G,W2056833049,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W7169783759,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4412366510,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4412366606,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4405974968,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4391521733,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4404031527,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4405975210,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4389428932,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W4283076307,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W3176271327,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W3177176479,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W3170901243,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W3091636565,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W2068987698,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W2912902396,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-034,Suma B,W2067757920,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W7203607371,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W7168021822,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W7162077295,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4408442628,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4405975446,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4401011932,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4362591399,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4364295265,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4362571021,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4308477293,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W3145437516,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W3172138632,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W4210439236,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W3176225210,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W3012369826,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W2916078889,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-036,Veena Gadad,W2895744038,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4411447096,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4411094550,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4405975599,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4405975064,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4405974466,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4392945403,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4387485725,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4392942052,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4361731923,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W3045269665,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W4288092263,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W2999964196,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W2888791173,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W2606165697,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W2475117594,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-038,Vishalakshi Prabhu H,W2132537084,OpenAlex author match; name score 1.00,openalex_name_match,OpenAlex
RVCE-CSE-001,Anitha Sandeep,W4389428940,crossref; author affiliation RVCE; name score 0.67,crossref_affiliation_anchored,Crossref
RVCE-CSE-001,Anitha Sandeep,W4327782968,crossref; author affiliation RVCE; name score 0.67,crossref_affiliation_anchored,Crossref
RVCE-CSE-001,Anitha Sandeep,W4389429038,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-003,Azra Nasreen,W3173550072,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-003,Azra Nasreen,W4393956480,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-003,Azra Nasreen,W4400999537,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-003,Azra Nasreen,W7167787686,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-003,Azra Nasreen,W4405975529,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-005,Badarinath K B,W4376606252,crossref; author affiliation RVCE; name score 0.67,crossref_affiliation_anchored,Crossref
RVCE-CSE-005,Badarinath K B,W4405975035,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-005,Badarinath K B,W4417509577,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-005,Badarinath K B,W4417508814,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-007,Chethana Murthy,W4417509831,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-007,Chethana Murthy,W4417509020,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-009,Ganashree K C,W7162452855,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-009,Ganashree K C,W4417509040,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-021,Poonam Ghuli,W2534343844,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-028,Revathi S A,W4406754905,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-028,Revathi S A,W4408400523,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W3110830836,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W4289174138,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W7118388948,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W4412624359,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W4214775109,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W7171825889,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-029,Shanta Rangaswamy,W4400771727,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-032,Soumya A,W4414693226,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-032,Soumya A,W4417508832,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4417508798,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4405975446,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W3115820477,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4362496905,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4293690755,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4400911225,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4417508832,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W2540896671,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4415934554,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4362591399,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W2916078889,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4240846654,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4233183068,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W3145437516,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W2921518315,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W3127761135,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4398150842,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4408442628,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4385840312,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-033,Sowmyarani C N,W4417509864,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W4389428881,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W4405975012,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W4389429039,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W4389456134,crossref; author affiliation RVCE; name score 0.67,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W4417509039,crossref; author affiliation RVCE; name score 0.67,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W2889292198,crossref; author affiliation RVCE; name score 0.67,crossref_affiliation_anchored,Crossref
RVCE-CSE-037,Vinay Hegde,W4417509899,crossref; author affiliation RVCE; name score 1.00,crossref_affiliation_anchored,Crossref
