faculty_id,topic,n_papers,first_year,latest_year,citations,field,domain,is_active_topic
RVCE-CSE-018,Big Data Technologies and Applications,1,2024,2024,3,Computer Science,Physical Sciences,True
RVCE-CSE-018,Big Data and Digital Economy,1,2023,2023,7,Social Sciences,Social Sciences,True
RVCE-CSE-018,Blockchain Technology in Education and Learning,1,2022,2022,38,Decision Sciences,Social Sciences,False
RVCE-CSE-018,Consumer Market Behavior and Pricing,1,2020,2020,14,Computer Science,Physical Sciences,False
RVCE-CSE-018,Cryptographic Implementations and Security,1,2017,2017,0,Computer Science,Physical Sciences,False
RVCE-CSE-018,Customer churn and segmentation,1,2020,2020,14,Computer Science,Physical Sciences,False
RVCE-CSE-018,Data Mining Algorithms and Applications,1,2024,2024,3,Computer Science,Physical Sciences,True
RVCE-CSE-018,Data Visualization and Analytics,1,2024,2024,3,Computer Science,Physical Sciences,True
RVCE-CSE-018,Dementia and Cognitive Impairment Research,1,2023,2023,0,Neuroscience,Life Sciences,True
RVCE-CSE-018,Digital Transformation in Industry,1,2020,2020,9,Engineering,Physical Sciences,False
RVCE-CSE-018,EEG and Brain-Computer Interfaces,1,2015,2015,11,Neuroscience,Life Sciences,False
RVCE-CSE-018,Electricity Theft Detection Techniques,1,2022,2022,13,Computer Science,Physical Sciences,False
RVCE-CSE-018,Embedded Systems Design Techniques,1,2017,2017,0,Computer Science,Physical Sciences,False
RVCE-CSE-018,Embedded Systems and FPGA Applications,1,2017,2017,20,Engineering,Physical Sciences,False
RVCE-CSE-018,Emotion and Mood Recognition,1,2019,2019,1,Neuroscience,Life Sciences,False
RVCE-CSE-018,Face and Expression Recognition,1,2025,2025,8,Computer Science,Physical Sciences,True
RVCE-CSE-018,Fire dynamics and safety research,1,2025,2025,0,Engineering,Physical Sciences,True
RVCE-CSE-018,GNSS positioning and interference,1,2015,2015,4,Physics and Astronomy,Physical Sciences,False
RVCE-CSE-018,Geochemistry and Geologic Mapping,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-018,Hate Speech and Cyberbullying Detection,1,2023,2023,1,Computer Science,Physical Sciences,True
RVCE-CSE-018,Human Health and Disease,1,2021,2021,0,Medicine,Health Sciences,False
RVCE-CSE-018,Image Retrieval and Classification Techniques,1,2016,2016,29,Computer Science,Physical Sciences,False
RVCE-CSE-018,Image and Signal Denoising Methods,1,2017,2017,16,Computer Science,Physical Sciences,False
RVCE-CSE-018,Image and Video Quality Assessment,1,2023,2023,16,Computer Science,Physical Sciences,True
RVCE-CSE-018,Industrial Automation and Control Systems,1,2020,2020,9,Engineering,Physical Sciences,False
RVCE-CSE-018,Infant Health and Development,1,2019,2019,1,Neuroscience,Life Sciences,False
RVCE-CSE-018,Infrastructure Maintenance and Monitoring,1,2018,2018,4,Engineering,Physical Sciences,False
RVCE-CSE-018,Microwave Engineering and Waveguides,1,2017,2017,1,Engineering,Physical Sciences,False
RVCE-CSE-018,Mobile Agent-Based Network Management,1,2021,2021,6,Engineering,Physical Sciences,False
RVCE-CSE-018,Multimedia Communication and Technology,1,2021,2021,6,Engineering,Physical Sciences,False
RVCE-CSE-018,Multimodal Machine Learning Applications,1,2021,2021,85,Computer Science,Physical Sciences,False
RVCE-CSE-018,Music and Audio Processing,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-018,Neural Networks and Applications,1,2018,2018,529,Computer Science,Physical Sciences,False
RVCE-CSE-018,PAPR reduction in OFDM,1,2016,2016,1,Engineering,Physical Sciences,False
RVCE-CSE-018,Plant Growth and Agriculture Techniques,1,1987,1987,0,Agricultural and Biological Sciences,Life Sciences,False
RVCE-CSE-018,Privacy-Preserving Technologies in Data,1,2023,2023,10,Computer Science,Physical Sciences,True
RVCE-CSE-018,Quantum Computing Algorithms and Architecture,1,2021,2021,70,Computer Science,Physical Sciences,False
RVCE-CSE-018,Radio Astronomy Observations and Technology,1,2015,2015,4,Physics and Astronomy,Physical Sciences,False
RVCE-CSE-018,Remote-Sensing Image Classification,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-018,Robotics and Automated Systems,1,2025,2025,1,Engineering,Physical Sciences,True
RVCE-CSE-018,Scientific Computing and Data Management,1,2022,2022,2,Decision Sciences,Social Sciences,False
RVCE-CSE-018,Security and Verification in Computing,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-018,Seismic Performance and Analysis,1,2014,2014,0,Engineering,Physical Sciences,False
RVCE-CSE-018,Semantic Web and Ontologies,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-018,Software Engineering Research,1,2024,2024,2,Computer Science,Physical Sciences,True
RVCE-CSE-018,Software Reliability and Analysis Research,1,2024,2024,2,Computer Science,Physical Sciences,True
RVCE-CSE-018,Stochastic Gradient Optimization Techniques,1,2021,2021,70,Computer Science,Physical Sciences,False
RVCE-CSE-018,Structural Behavior of Reinforced Concrete,1,2014,2014,0,Engineering,Physical Sciences,False
RVCE-CSE-018,Structural Health Monitoring Techniques,1,2018,2018,4,Engineering,Physical Sciences,False
RVCE-CSE-018,Structural Response to Dynamic Loads,1,2014,2014,0,Engineering,Physical Sciences,False
RVCE-CSE-018,Technology Adoption and User Behaviour,1,2022,2022,38,Decision Sciences,Social Sciences,False
RVCE-CSE-018,Topic Modeling,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-018,Traffic control and management,1,2022,2022,5,Engineering,Physical Sciences,False
RVCE-CSE-018,Transportation Planning and Optimization,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-018,User Authentication and Security Systems,1,2023,2023,10,Computer Science,Physical Sciences,True
RVCE-CSE-019,Parallel Computing and Optimization Techniques,11,2014,2021,42,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Wireless Network Optimization,10,2016,2023,20,Engineering,Physical Sciences,True
RVCE-CSE-019,Machine Learning and Algorithms,8,1987,2004,100,Computer Science,Physical Sciences,False
RVCE-CSE-019,Smart Agriculture and AI,8,2017,2025,120,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Advanced MIMO Systems Optimization,7,2016,2023,11,Engineering,Physical Sciences,True
RVCE-CSE-019,Energy Efficient Wireless Sensor Networks,7,2017,2023,41,Engineering,Physical Sciences,True
RVCE-CSE-019,IoT and Edge/Fog Computing,7,2019,2023,23,Computer Science,Physical Sciences,True
RVCE-CSE-019,Mobile Ad Hoc Networks,7,2017,2019,33,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Malware Detection Techniques,6,2021,2025,5,Computer Science,Physical Sciences,True
RVCE-CSE-019,Algorithms and Data Compression,6,1987,2004,94,Computer Science,Physical Sciences,False
RVCE-CSE-019,Cloud Computing and Resource Management,6,2016,2025,19,Computer Science,Physical Sciences,True
RVCE-CSE-019,Distributed and Parallel Computing Systems,6,2016,2021,29,Computer Science,Physical Sciences,False
RVCE-CSE-019,Network Security and Intrusion Detection,6,2009,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Wireless Networks and Protocols,6,2017,2020,14,Engineering,Physical Sciences,False
RVCE-CSE-019,Internet of Things and AI,5,2016,2025,85,Computer Science,Physical Sciences,True
RVCE-CSE-019,Security in Wireless Sensor Networks,5,2015,2019,35,Computer Science,Physical Sciences,False
RVCE-CSE-019,semigroups and automata theory,5,1987,2003,65,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Image and Video Retrieval Techniques,4,2015,2017,9,Engineering,Physical Sciences,False
RVCE-CSE-019,Artificial Intelligence in Healthcare,4,2017,2025,19,Health Professions,Health Sciences,True
RVCE-CSE-019,Chaos-based Image/Signal Encryption,4,2015,2024,11,Computer Science,Physical Sciences,True
RVCE-CSE-019,Embedded Systems Design Techniques,4,2016,2021,12,Computer Science,Physical Sciences,False
RVCE-CSE-019,"IPv6, Mobility, Handover, Networks, Security",4,2009,2019,2,Engineering,Physical Sciences,False
RVCE-CSE-019,Image Retrieval and Classification Techniques,4,2014,2015,8,Computer Science,Physical Sciences,False
RVCE-CSE-019,Internet Traffic Analysis and Secure E-voting,4,2009,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Wireless Communication Networks Research,4,2017,2023,5,Engineering,Physical Sciences,True
RVCE-CSE-019,Cooperative Communication and Network Coding,3,2016,2021,8,Engineering,Physical Sciences,False
RVCE-CSE-019,Data Mining Algorithms and Applications,3,1996,2015,10,Computer Science,Physical Sciences,False
RVCE-CSE-019,Face and Expression Recognition,3,2005,2021,18,Computer Science,Physical Sciences,False
RVCE-CSE-019,Formal Methods in Verification,3,2002,2016,8,Computer Science,Physical Sciences,False
RVCE-CSE-019,IoT-based Smart Home Systems,3,2019,2023,92,Engineering,Physical Sciences,True
RVCE-CSE-019,Medical Image Segmentation Techniques,3,2015,2021,31,Computer Science,Physical Sciences,False
RVCE-CSE-019,Mobile Agent-Based Network Management,3,2013,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Neural Networks and Applications,3,2004,2005,15,Computer Science,Physical Sciences,False
RVCE-CSE-019,Traffic Prediction and Management Techniques,3,2018,2023,27,Engineering,Physical Sciences,True
RVCE-CSE-019,Video Analysis and Summarization,3,2015,2016,9,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Optimization Algorithms Research,2,1974,1974,13,Mathematics,Physical Sciences,False
RVCE-CSE-019,Air Quality Monitoring and Forecasting,2,2019,2020,3,Environmental Science,Physical Sciences,False
RVCE-CSE-019,Anomaly Detection Techniques and Applications,2,2021,2022,6,Neuroscience,Life Sciences,False
RVCE-CSE-019,Big Data and Digital Economy,2,2016,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-019,COVID-19 diagnosis using AI,2,2021,2021,12,Computer Science,Physical Sciences,False
RVCE-CSE-019,Cognitive Computing and Networks,2,2015,2024,5,Computer Science,Physical Sciences,True
RVCE-CSE-019,Cryptographic Implementations and Security,2,2021,2024,5,Computer Science,Physical Sciences,True
RVCE-CSE-019,Emotion and Mood Recognition,2,2023,2025,11,Psychology,Social Sciences,True
RVCE-CSE-019,"Logic, programming, and type systems",2,2002,2002,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Mobile and Web Applications,2,2019,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Natural Language Processing Techniques,2,2004,2025,3,Computer Science,Physical Sciences,True
RVCE-CSE-019,Optimization and Variational Analysis,2,1974,1974,13,Mathematics,Physical Sciences,False
RVCE-CSE-019,Remote Sensing in Agriculture,2,2021,2022,5,Environmental Science,Physical Sciences,False
RVCE-CSE-019,Rough Sets and Fuzzy Logic,2,1996,1998,10,Computer Science,Physical Sciences,False
RVCE-CSE-019,Semantic Web and Ontologies,2,1996,1998,10,Computer Science,Physical Sciences,False
RVCE-CSE-019,Smart Grid Security and Resilience,2,1988,2015,5,Computer Science,Physical Sciences,False
RVCE-CSE-019,Smart Systems and Machine Learning,2,2021,2023,8,Psychology,Social Sciences,True
RVCE-CSE-019,Software System Performance and Reliability,2,2017,2020,5,Computer Science,Physical Sciences,False
RVCE-CSE-019,Software Testing and Debugging Techniques,2,2020,2020,5,Computer Science,Physical Sciences,False
RVCE-CSE-019,Software-Defined Networks and 5G,2,2023,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Video Surveillance and Tracking Methods,2,2016,2021,6,Computer Science,Physical Sciences,False
RVCE-CSE-019,Water Quality Monitoring Technologies,2,2017,2023,13,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Wireless Body Area Networks,2,2023,2023,12,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,AI in cancer detection,1,2021,2021,7,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Data Compression Techniques,1,2019,2019,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Data Storage Technologies,1,2014,2014,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Database Systems and Queries,1,2015,2015,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Image Fusion Techniques,1,2019,2019,24,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Memory and Neural Computing,1,2004,2004,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Advanced Optical Network Technologies,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Advanced Photonic Communication Systems,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Advanced Research in Systems and Signal Processing,1,2011,2011,0,Engineering,Physical Sciences,False
RVCE-CSE-019,"Aging, Elder Care, and Social Issues",1,2014,2014,1,Arts and Humanities,Social Sciences,False
RVCE-CSE-019,Agricultural Economics and Practices,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Agricultural Systems and Practices,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Artificial Intelligence in Healthcare and Education,1,2024,2024,0,Health Professions,Health Sciences,True
RVCE-CSE-019,Big Data and Business Intelligence,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Brain Tumor Detection and Classification,1,2022,2022,1,Neuroscience,Life Sciences,False
RVCE-CSE-019,Business Process Modeling and Analysis,1,2021,2021,21,Engineering,Physical Sciences,False
RVCE-CSE-019,Cellular Automata and Applications,1,2024,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-019,Cloud Data Security Solutions,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Consumer Retail Behavior Studies,1,2017,2017,3,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-019,Context-Aware Activity Recognition Systems,1,2019,2019,8,Engineering,Physical Sciences,False
RVCE-CSE-019,Control Systems and Identification,1,2005,2005,9,Computer Science,Physical Sciences,False
RVCE-CSE-019,Customer Service Quality and Loyalty,1,2017,2017,3,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-019,Customer churn and segmentation,1,2017,2017,3,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-019,DNA and Biological Computing,1,2002,2002,4,Computer Science,Physical Sciences,False
RVCE-CSE-019,Data Management and Algorithms,1,2015,2015,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Digital and Cyber Forensics,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Distributed systems and fault tolerance,1,2014,2014,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,ECG Monitoring and Analysis,1,2024,2024,0,Medicine,Health Sciences,True
RVCE-CSE-019,Economic and Technological Systems Analysis,1,2011,2011,0,Engineering,Physical Sciences,False
RVCE-CSE-019,Embedded Systems and FPGA Design,1,2021,2021,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Experimental Learning in Engineering,1,2014,2014,20,Social Sciences,Social Sciences,False
RVCE-CSE-019,Food Supply Chain Traceability,1,2023,2023,2,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Geophysical Methods and Applications,1,2014,2014,0,Engineering,Physical Sciences,False
RVCE-CSE-019,Green IT and Sustainability,1,2016,2016,0,Engineering,Physical Sciences,False
RVCE-CSE-019,"Health, Medicine and Society",1,2014,2014,1,Arts and Humanities,Social Sciences,False
RVCE-CSE-019,Hermeneutics and Narrative Identity,1,2014,2014,1,Arts and Humanities,Social Sciences,False
RVCE-CSE-019,Human Mobility and Location-Based Analysis,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Image and Object Detection Techniques,1,2015,2015,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Image and Signal Denoising Methods,1,2019,2019,24,Computer Science,Physical Sciences,False
RVCE-CSE-019,Impact of Light on Environment and Health,1,2019,2019,1,Environmental Science,Physical Sciences,False
RVCE-CSE-019,Indoor and Outdoor Localization Technologies,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Information Systems and Technology Applications,1,2011,2011,0,Engineering,Physical Sciences,False
RVCE-CSE-019,Information and Cyber Security,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Innovation in Digital Healthcare Systems,1,2023,2023,1,Health Professions,Health Sciences,True
RVCE-CSE-019,Interconnection Networks and Systems,1,2020,2020,5,Computer Science,Physical Sciences,False
RVCE-CSE-019,IoT Networks and Protocols,1,2019,2019,1,Environmental Science,Physical Sciences,False
RVCE-CSE-019,IoT and GPS-based Vehicle Safety Systems,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Irrigation Practices and Water Management,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Knowledge Management and Technology,1,2024,2024,0,Health Professions,Health Sciences,True
RVCE-CSE-019,Livestock Management and Performance Improvement,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,"Logic, Reasoning, and Knowledge",1,2002,2002,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Machine Learning and Data Classification,1,1988,1988,30,Computer Science,Physical Sciences,False
RVCE-CSE-019,Machine Learning and ELM,1,2005,2005,6,Computer Science,Physical Sciences,False
RVCE-CSE-019,Matrix Theory and Algorithms,1,1974,1974,3,Mathematics,Physical Sciences,False
RVCE-CSE-019,Mental Health via Writing,1,2023,2023,8,Psychology,Social Sciences,True
RVCE-CSE-019,Microwave Imaging and Scattering Analysis,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Misinformation and Its Impacts,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-019,Molecular Communication and Nanonetworks,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Network Packet Processing and Optimization,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Neural dynamics and brain function,1,2004,2004,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Numerical Methods and Algorithms,1,2002,2002,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Online Learning and Analytics,1,2014,2014,20,Social Sciences,Social Sciences,False
RVCE-CSE-019,Online and Blended Learning,1,2014,2014,20,Social Sciences,Social Sciences,False
RVCE-CSE-019,Optimal Power Flow Distribution,1,1988,1988,0,Engineering,Physical Sciences,False
RVCE-CSE-019,Personality Traits and Psychology,1,2025,2025,3,Psychology,Social Sciences,True
RVCE-CSE-019,Physical Unclonable Functions (PUFs) and Hardware Security,1,2021,2021,2,Agricultural and Biological Sciences,Life Sciences,False
RVCE-CSE-019,Plant Pathogens and Fungal Diseases,1,2025,2025,5,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Plant Physiology and Cultivation Studies,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Plant and soil sciences,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Power System Optimization and Stability,1,1988,1988,0,Engineering,Physical Sciences,False
RVCE-CSE-019,RFID technology advancements,1,2021,2021,2,Agricultural and Biological Sciences,Life Sciences,False
RVCE-CSE-019,Radiation Effects in Electronics,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-019,Real-Time Systems Scheduling,1,2021,2021,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Remote Sensing and Land Use,1,2022,2022,1,Environmental Science,Physical Sciences,False
RVCE-CSE-019,Remote-Sensing Image Classification,1,2022,2022,1,Environmental Science,Physical Sciences,False
RVCE-CSE-019,Robotic Path Planning Algorithms,1,2017,2017,0,Engineering,Physical Sciences,False
RVCE-CSE-019,Robotic Process Automation Applications,1,2021,2021,21,Engineering,Physical Sciences,False
RVCE-CSE-019,Robotics and Sensor-Based Localization,1,2017,2017,0,Engineering,Physical Sciences,False
RVCE-CSE-019,Satellite Communication Systems,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Seed and Plant Biochemistry,1,2024,2024,1,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-019,Service-Oriented Architecture and Web Services,1,2021,2021,21,Engineering,Physical Sciences,False
RVCE-CSE-019,Software Engineering Research,1,2017,2017,3,Computer Science,Physical Sciences,False
RVCE-CSE-019,Software Engineering and Design Patterns,1,2015,2015,4,Social Sciences,Social Sciences,False
RVCE-CSE-019,Spam and Phishing Detection,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-019,Sparse and Compressive Sensing Techniques,1,1974,1974,10,Mathematics,Physical Sciences,False
RVCE-CSE-019,Speech Recognition and Synthesis,1,2019,2019,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Speech and Audio Processing,1,2019,2019,1,Computer Science,Physical Sciences,False
RVCE-CSE-019,Speech and dialogue systems,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Technology and Data Analysis,1,2023,2023,1,Health Professions,Health Sciences,True
RVCE-CSE-019,Time Series Analysis and Forecasting,1,2023,2023,0,Engineering,Physical Sciences,True
RVCE-CSE-019,Topic Modeling,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-019,Traffic control and management,1,2018,2018,25,Engineering,Physical Sciences,False
RVCE-CSE-019,Transportation Planning and Optimization,1,2018,2018,25,Engineering,Physical Sciences,False
RVCE-CSE-019,Vehicle emissions and performance,1,2020,2020,2,Environmental Science,Physical Sciences,False
RVCE-CSE-020,Cloud Data Security Solutions,1,2026,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-020,Network Security and Intrusion Detection,1,2026,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-020,Software System Performance and Reliability,1,2026,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-021,Caching and Content Delivery,1,2014,2014,19,Computer Science,Physical Sciences,False
RVCE-CSE-021,Image and Video Quality Assessment,1,2014,2014,19,Computer Science,Physical Sciences,False
RVCE-CSE-021,Recommender Systems and Techniques,1,2014,2014,19,Computer Science,Physical Sciences,False
RVCE-CSE-022,Mobile Ad Hoc Networks,2,2018,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-022,Augmented Reality Applications,1,2025,2025,0,Psychology,Social Sciences,True
RVCE-CSE-022,Biomedical and Engineering Education,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-022,EEG and Brain-Computer Interfaces,1,2019,2019,2,Neuroscience,Life Sciences,False
RVCE-CSE-022,Educational Games and Gamification,1,2025,2025,0,Psychology,Social Sciences,True
RVCE-CSE-022,Educational Systems and Policies,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-022,Educational Technology and Assessment,1,2020,2020,2,Computer Science,Physical Sciences,False
RVCE-CSE-022,Energy Efficient Wireless Sensor Networks,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-022,Engineering Education and Curriculum Development,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-022,Gaze Tracking and Assistive Technology,1,2019,2019,2,Neuroscience,Life Sciences,False
RVCE-CSE-022,Higher Education and Teaching Methods,1,2020,2020,2,Computer Science,Physical Sciences,False
RVCE-CSE-022,"IPv6, Mobility, Handover, Networks, Security",1,2018,2018,0,Computer Science,Physical Sciences,False
RVCE-CSE-022,Mobile Learning in Education,1,2020,2020,2,Computer Science,Physical Sciences,False
RVCE-CSE-022,Neuroscience and Neural Engineering,1,2019,2019,2,Neuroscience,Life Sciences,False
RVCE-CSE-022,Problem and Project Based Learning,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-022,Security in Wireless Sensor Networks,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-022,Teaching and Learning Programming,1,2025,2025,0,Psychology,Social Sciences,True
RVCE-CSE-022,Wireless Networks and Protocols,1,2018,2018,0,Computer Science,Physical Sciences,False
RVCE-CSE-023,Artificial Intelligence in Healthcare,1,2015,2015,11,Computer Science,Physical Sciences,False
RVCE-CSE-023,Brain Tumor Detection and Classification,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-023,Cloud Computing and Resource Management,1,2015,2015,11,Computer Science,Physical Sciences,False
RVCE-CSE-023,Cloud Data Security Solutions,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-023,Internet of Things and AI,1,2015,2015,11,Computer Science,Physical Sciences,False
RVCE-CSE-023,Legal and Regulatory Analysis,1,2016,2016,0,Engineering,Physical Sciences,False
RVCE-CSE-023,"Linguistic, Cultural, and Literary Studies",1,2016,2016,0,Engineering,Physical Sciences,False
RVCE-CSE-023,Military Technology and Strategies,1,2016,2016,0,Engineering,Physical Sciences,False
RVCE-CSE-023,Privacy-Preserving Technologies in Data,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-024,Cloud Data Security Solutions,1,2026,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-024,Network Security and Intrusion Detection,1,2026,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-024,Software System Performance and Reliability,1,2026,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-025,Analog and Mixed-Signal Circuit Design,4,2015,2025,14,Engineering,Physical Sciences,True
RVCE-CSE-025,Low-power high-performance VLSI design,4,2018,2025,5,Engineering,Physical Sciences,True
RVCE-CSE-025,Advancements in PLL and VCO Technologies,2,2015,2025,9,Engineering,Physical Sciences,True
RVCE-CSE-025,Numerical Methods and Algorithms,2,2018,2024,5,Engineering,Physical Sciences,True
RVCE-CSE-025,Advanced Memory and Neural Computing,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-025,Air Quality and Health Impacts,1,2022,2022,0,Environmental Science,Physical Sciences,False
RVCE-CSE-025,Climate Change and Health Impacts,1,2022,2022,0,Environmental Science,Physical Sciences,False
RVCE-CSE-025,Digital Filter Design and Implementation,1,2024,2024,0,Engineering,Physical Sciences,True
RVCE-CSE-025,ECG Monitoring and Analysis,1,2025,2025,0,Engineering,Physical Sciences,True
RVCE-CSE-025,Quantum and electron transport phenomena,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-025,Quantum-Dot Cellular Automata,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-025,Semiconductor Lasers and Optical Devices,1,2015,2015,9,Engineering,Physical Sciences,False
RVCE-CSE-025,Zoonotic diseases and public health,1,2022,2022,0,Environmental Science,Physical Sciences,False
RVCE-CSE-026,Cloud Computing and Resource Management,5,2014,2021,10,Computer Science,Physical Sciences,False
RVCE-CSE-026,Mobile Ad Hoc Networks,5,2014,2018,17,Computer Science,Physical Sciences,False
RVCE-CSE-026,Web Data Mining and Analysis,5,2011,2024,4,Decision Sciences,Social Sciences,True
RVCE-CSE-026,Data Management and Algorithms,4,2007,2013,8,Computer Science,Physical Sciences,False
RVCE-CSE-026,Data Mining Algorithms and Applications,4,2007,2019,16,Health Professions,Health Sciences,False
RVCE-CSE-026,Energy Efficient Wireless Sensor Networks,4,2015,2018,14,Computer Science,Physical Sciences,False
RVCE-CSE-026,Network Security and Intrusion Detection,4,2015,2026,14,Computer Science,Physical Sciences,True
RVCE-CSE-026,Peer-to-Peer Network Technologies,4,2014,2021,2,Computer Science,Physical Sciences,False
RVCE-CSE-026,Traffic Prediction and Management Techniques,4,2017,2019,0,Engineering,Physical Sciences,False
RVCE-CSE-026,Traffic control and management,4,2017,2019,0,Engineering,Physical Sciences,False
RVCE-CSE-026,Advanced Clustering Algorithms Research,3,2015,2017,12,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Image and Video Retrieval Techniques,3,2012,2013,2,Computer Science,Physical Sciences,False
RVCE-CSE-026,COVID-19 diagnosis using AI,3,2022,2024,14,Computer Science,Physical Sciences,True
RVCE-CSE-026,Cooperative Communication and Network Coding,3,2014,2018,8,Computer Science,Physical Sciences,False
RVCE-CSE-026,Data Stream Mining Techniques,3,2007,2015,18,Computer Science,Physical Sciences,False
RVCE-CSE-026,Distributed and Parallel Computing Systems,3,2014,2021,0,Computer Science,Physical Sciences,False
